character,scenario_key,scenario_title,trial_index,session_id,turns,judge_key,judge_model,roleplayer_model,mae,parse_ok,truth_Openness,pred_Openness,conf_Openness,abserr_Openness,truth_Conscientiousness,pred_Conscientiousness,conf_Conscientiousness,abserr_Conscientiousness,truth_Extraversion,pred_Extraversion,conf_Extraversion,abserr_Extraversion,truth_Agreeableness,pred_Agreeableness,conf_Agreeableness,abserr_Agreeableness,truth_Neuroticism,pred_Neuroticism,conf_Neuroticism,abserr_Neuroticism
Harry Potter,defective_purchase,The Defective Purchase,0,f935c5395d58,20,deepseek,deepseek-chat,charglm-4,0.8,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,3,0.5405,0,4,4,0.8611,0,4,2,0.6,2
Harry Potter,defective_purchase,The Defective Purchase,1,19c8c6ebff06,20,deepseek,deepseek-chat,charglm-4,1.0,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,2,0.5405,1,4,4,0.8611,0,4,2,0.6,2
Harry Potter,defective_purchase,The Defective Purchase,2,335a5919e7b2,20,deepseek,deepseek-chat,charglm-4,0.8,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,3,0.5405,0,4,4,0.8611,0,4,2,0.6,2
Harry Potter,defective_purchase,The Defective Purchase,3,1e194be354a8,20,deepseek,deepseek-chat,charglm-4,0.8,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,2,0.5405,1,4,4,0.8611,0,4,3,0.6,1
Harry Potter,defective_purchase,The Defective Purchase,0,2d16ab38f777,20,deepseek,deepseek-chat,charglm-4,1.2,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,4,0.5405,1,4,5,0.8611,1,4,2,0.6,2
Harry Potter,grave_news,The Grave News,0,7c44b95ca398,20,deepseek,deepseek-chat,charglm-4,0.8,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,2,0.5405,1,4,5,0.8611,1,4,4,0.6,0
Harry Potter,grave_news,The Grave News,1,b7945e5ef942,20,deepseek,deepseek-chat,charglm-4,1.0,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,2,0.5405,1,4,3,0.8611,1,4,5,0.6,1
Harry Potter,grave_news,The Grave News,2,dfc75253e373,20,deepseek,deepseek-chat,charglm-4,0.8,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,2,0.5405,1,4,5,0.8611,1,4,4,0.6,0
Harry Potter,grave_news,The Grave News,3,6d8ba0302eb0,20,deepseek,deepseek-chat,charglm-4,0.8,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,2,0.5405,1,4,4,0.8611,0,4,3,0.6,1
Harry Potter,grave_news,The Grave News,0,66bb34fca32e,20,deepseek,deepseek-chat,charglm-4,0.8,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,2,0.5405,1,4,4,0.8611,0,4,5,0.6,1
Harry Potter,high_stakes_evaluation,The High-Stakes Evaluation,0,f76595928970,20,deepseek,deepseek-chat,charglm-4,1.0,True,3,4,0.5,1,2,4,0.5588000000000001,2,3,2,0.5405,1,4,5,0.8611,1,4,4,0.6,0
Harry Potter,high_stakes_evaluation,The High-Stakes Evaluation,1,18d9757e8c23,20,deepseek,deepseek-chat,charglm-4,0.6,True,3,4,0.5,1,2,3,0.5588000000000001,1,3,2,0.5405,1,4,4,0.8611,0,4,4,0.6,0
Harry Potter,high_stakes_evaluation,The High-Stakes Evaluation,2,61f7453e5e41,20,deepseek,deepseek-chat,charglm-4,0.8,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,2,0.5405,1,4,4,0.8611,0,4,5,0.6,1
Harry Potter,high_stakes_evaluation,The High-Stakes Evaluation,3,dbab79b0a5fe,20,deepseek,deepseek-chat,charglm-4,1.0,True,3,4,0.5,1,2,4,0.5588000000000001,2,3,2,0.5405,1,4,5,0.8611,1,4,4,0.6,0
Harry Potter,high_stakes_evaluation,The High-Stakes Evaluation,0,33a54074ea92,20,deepseek,deepseek-chat,charglm-4,0.8,True,3,3,0.5,0,2,4,0.5588000000000001,2,3,2,0.5405,1,4,4,0.8611,0,4,3,0.6,1
Harry Potter,peer_confrontation,The Peer Confrontation,0,bf812bd6e02f,20,deepseek,deepseek-chat,charglm-4,1.0,True,3,4,0.5,1,2,2,0.5588000000000001,0,3,4,0.5405,1,4,5,0.8611,1,4,2,0.6,2
Harry Potter,peer_confrontation,The Peer Confrontation,1,cb341fe5c6e6,20,deepseek,deepseek-chat,charglm-4,0.4,True,3,4,0.5,1,2,2,0.5588000000000001,0,3,3,0.5405,0,4,5,0.8611,1,4,4,0.6,0
Harry Potter,peer_confrontation,The Peer Confrontation,2,858e3e386e01,20,deepseek,deepseek-chat,charglm-4,1.4,True,3,4,0.5,1,2,2,0.5588000000000001,0,3,5,0.5405,2,4,5,0.8611,1,4,1,0.6,3
Harry Potter,peer_confrontation,The Peer Confrontation,3,874e55f12f97,20,deepseek,deepseek-chat,charglm-4,1.2,True,3,5,0.5,2,2,2,0.5588000000000001,0,3,4,0.5405,1,4,3,0.8611,1,4,2,0.6,2
Harry Potter,peer_confrontation,The Peer Confrontation,0,79ea080b0f3e,20,deepseek,deepseek-chat,charglm-4,0.8,True,3,4,0.5,1,2,2,0.5588000000000001,0,3,4,0.5405,1,4,4,0.8611,0,4,2,0.6,2
Karl Marx,apprentice_confusion,The Apprentice's Confusion,0,4e63d358410c,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,4,0.4146,1,3,1,0.5789,2
Karl Marx,apprentice_confusion,The Apprentice's Confusion,1,792c727f4a2b,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,2,0.4146,1,3,2,0.5789,1
Karl Marx,apprentice_confusion,The Apprentice's Confusion,2,a24a561b538c,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,5,0.6585,1,3,4,0.6757,1,3,4,0.3846,1,3,3,0.4146,0,3,1,0.5789,2
Karl Marx,apprentice_confusion,The Apprentice's Confusion,3,9c10832d81c0,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,4,0.4146,1,3,2,0.5789,1
Karl Marx,apprentice_confusion,The Apprentice's Confusion,0,6bbe48cd94ef,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,2,0.4146,1,3,1,0.5789,2
Karl Marx,authority_confrontation,The Authority Confrontation,0,e3795c8016af,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,2,0.4146,1,3,2,0.5789,1
Karl Marx,authority_confrontation,The Authority Confrontation,1,b24cd703ea9f,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,2,0.4146,1,3,2,0.5789,1
Karl Marx,authority_confrontation,The Authority Confrontation,2,8952b37d75f2,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,2,0.4146,1,3,2,0.5789,1
Karl Marx,authority_confrontation,The Authority Confrontation,3,cfc02d86c338,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,2,0.4146,1,3,1,0.5789,2
Karl Marx,authority_confrontation,The Authority Confrontation,0,c93b08d7fc8a,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,2,0.4146,1,3,2,0.5789,1
Karl Marx,defective_purchase,The Defective Purchase,0,2968addfccb4,20,deepseek,deepseek-chat,charglm-4,1.2,True,4,5,0.6585,1,3,4,0.6757,1,3,4,0.3846,1,3,1,0.4146,2,3,2,0.5789,1
Karl Marx,defective_purchase,The Defective Purchase,1,33db18694b30,20,deepseek,deepseek-chat,charglm-4,1.4,True,4,4,0.6585,0,3,2,0.6757,1,3,5,0.3846,2,3,1,0.4146,2,3,5,0.5789,2
Karl Marx,defective_purchase,The Defective Purchase,2,1bb58104b64e,20,deepseek,deepseek-chat,charglm-4,1.4,True,4,5,0.6585,1,3,2,0.6757,1,3,4,0.3846,1,3,1,0.4146,2,3,5,0.5789,2
Karl Marx,defective_purchase,The Defective Purchase,3,5765816c60bc,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,5,0.6585,1,3,4,0.6757,1,3,4,0.3846,1,3,1,0.4146,2,3,3,0.5789,0
Karl Marx,defective_purchase,The Defective Purchase,0,39636a5a8197,20,deepseek,deepseek-chat,charglm-4,1.2,True,4,5,0.6585,1,3,4,0.6757,1,3,4,0.3846,1,3,1,0.4146,2,3,2,0.5789,1
Karl Marx,grave_news,The Grave News,0,df8df695f52d,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,3,0.6757,0,3,2,0.3846,1,3,4,0.4146,1,3,2,0.5789,1
Karl Marx,grave_news,The Grave News,1,f0e7d5827adc,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,5,0.6585,1,3,4,0.6757,1,3,2,0.3846,1,3,4,0.4146,1,3,2,0.5789,1
Karl Marx,grave_news,The Grave News,2,fb52b8d930e1,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,5,0.6585,1,3,4,0.6757,1,3,2,0.3846,1,3,3,0.4146,0,3,3,0.5789,0
Karl Marx,grave_news,The Grave News,3,ea3e4670366c,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,5,0.6585,1,3,2,0.6757,1,3,4,0.3846,1,3,3,0.4146,0,3,3,0.5789,0
Karl Marx,grave_news,The Grave News,0,e25afe7185f2,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,2,0.6757,1,3,2,0.3846,1,3,4,0.4146,1,3,3,0.5789,0
Karl Marx,high_stakes_evaluation,The High-Stakes Evaluation,0,c455d0c98572,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,2,0.4146,1,3,2,0.5789,1
Karl Marx,high_stakes_evaluation,The High-Stakes Evaluation,1,10e0f21f302c,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,2,0.4146,1,3,2,0.5789,1
Karl Marx,high_stakes_evaluation,The High-Stakes Evaluation,2,29c0833143a6,20,deepseek,deepseek-chat,charglm-4,1.2,True,4,5,0.6585,1,3,4,0.6757,1,3,2,0.3846,1,3,2,0.4146,1,3,1,0.5789,2
Karl Marx,high_stakes_evaluation,The High-Stakes Evaluation,3,b885a1c9ea2e,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,2,0.4146,1,3,2,0.5789,1
Karl Marx,high_stakes_evaluation,The High-Stakes Evaluation,0,a1a5ccce7685,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,4,0.6757,1,3,3,0.3846,0,3,2,0.4146,1,3,2,0.5789,1
Karl Marx,peer_confrontation,The Peer Confrontation,0,d8322b0d1aa6,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,5,0.6585,1,3,2,0.6757,1,3,4,0.3846,1,3,4,0.4146,1,3,2,0.5789,1
Karl Marx,peer_confrontation,The Peer Confrontation,1,34ad979d9251,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,2,0.6757,1,3,4,0.3846,1,3,3,0.4146,0,3,2,0.5789,1
Karl Marx,peer_confrontation,The Peer Confrontation,2,90ebad3e8ea1,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,5,0.6585,1,3,1,0.6757,2,3,3,0.3846,0,3,2,0.4146,1,3,4,0.5789,1
Karl Marx,peer_confrontation,The Peer Confrontation,3,7e7e43642b7b,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,2,0.6757,1,3,4,0.3846,1,3,3,0.4146,0,3,2,0.5789,1
Karl Marx,peer_confrontation,The Peer Confrontation,0,74b2779070f7,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.6585,1,3,2,0.6757,1,3,4,0.3846,1,3,3,0.4146,0,3,2,0.5789,1
Mitsuri Kanroji,apprentice_confusion,The Apprentice's Confusion,0,be349749c93c,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,4,0.55,0,3,5,1.0,2,5,4,0.6078,1,5,5,0.7659999999999999,0,3,1,0.6585,2
Mitsuri Kanroji,apprentice_confusion,The Apprentice's Confusion,1,a580649dca09,20,deepseek,deepseek-chat,charglm-4,1.2,True,4,3,0.55,1,3,5,1.0,2,5,4,0.6078,1,5,5,0.7659999999999999,0,3,1,0.6585,2
Mitsuri Kanroji,apprentice_confusion,The Apprentice's Confusion,2,e0a1a7c91e00,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,5,0.55,1,3,4,1.0,1,5,5,0.6078,0,5,5,0.7659999999999999,0,3,1,0.6585,2
Mitsuri Kanroji,apprentice_confusion,The Apprentice's Confusion,3,cd29cb252d00,20,deepseek,deepseek-chat,charglm-4,1.2,True,4,4,0.55,0,3,5,1.0,2,5,3,0.6078,2,5,5,0.7659999999999999,0,3,1,0.6585,2
Mitsuri Kanroji,apprentice_confusion,The Apprentice's Confusion,0,9bc50336a694,20,deepseek,deepseek-chat,charglm-4,0.4,True,4,4,0.55,0,3,4,1.0,1,5,5,0.6078,0,5,5,0.7659999999999999,0,3,2,0.6585,1
Mitsuri Kanroji,authority_confrontation,The Authority Confrontation,0,04fffa5a4a23,20,deepseek,deepseek-chat,charglm-4,1.4,True,4,3,0.55,1,3,4,1.0,1,5,2,0.6078,3,5,5,0.7659999999999999,0,3,5,0.6585,2
Mitsuri Kanroji,authority_confrontation,The Authority Confrontation,1,d83102cc34d4,20,deepseek,deepseek-chat,charglm-4,1.2,True,4,3,0.55,1,3,4,1.0,1,5,2,0.6078,3,5,5,0.7659999999999999,0,3,4,0.6585,1
Mitsuri Kanroji,authority_confrontation,The Authority Confrontation,2,b618c161f19d,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,4,0.55,0,3,4,1.0,1,5,3,0.6078,2,5,5,0.7659999999999999,0,3,2,0.6585,1
Mitsuri Kanroji,authority_confrontation,The Authority Confrontation,3,43bf18c2c2e9,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,4,0.55,0,3,4,1.0,1,5,3,0.6078,2,5,5,0.7659999999999999,0,3,4,0.6585,1
Mitsuri Kanroji,authority_confrontation,The Authority Confrontation,0,5798e332e5fb,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,4,0.55,0,3,3,1.0,0,5,3,0.6078,2,5,5,0.7659999999999999,0,3,2,0.6585,1
Mitsuri Kanroji,defective_purchase,The Defective Purchase,0,8c426cd1450c,20,deepseek,deepseek-chat,charglm-4,1.6,True,4,4,0.55,0,3,5,1.0,2,5,2,0.6078,3,5,3,0.7659999999999999,2,3,2,0.6585,1
Mitsuri Kanroji,defective_purchase,The Defective Purchase,1,78b828b503a4,20,deepseek,deepseek-chat,charglm-4,1.2,True,4,4,0.55,0,3,5,1.0,2,5,3,0.6078,2,5,4,0.7659999999999999,1,3,2,0.6585,1
Mitsuri Kanroji,defective_purchase,The Defective Purchase,2,de9252f65ac1,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,4,0.55,0,3,5,1.0,2,5,4,0.6078,1,5,5,0.7659999999999999,0,3,2,0.6585,1
Mitsuri Kanroji,defective_purchase,The Defective Purchase,3,d5b7ae89f316,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,4,0.55,0,3,4,1.0,1,5,3,0.6078,2,5,5,0.7659999999999999,0,3,2,0.6585,1
Mitsuri Kanroji,defective_purchase,The Defective Purchase,0,c99231398304,20,deepseek,deepseek-chat,charglm-4,1.4,True,4,3,0.55,1,3,5,1.0,2,5,3,0.6078,2,5,4,0.7659999999999999,1,3,2,0.6585,1
Mitsuri Kanroji,grave_news,The Grave News,0,3320d84e259a,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,3,0.55,1,3,4,1.0,1,5,4,0.6078,1,5,5,0.7659999999999999,0,3,3,0.6585,0
Mitsuri Kanroji,grave_news,The Grave News,1,1169c2e37ed2,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,4,0.55,0,3,5,1.0,2,5,3,0.6078,2,5,5,0.7659999999999999,0,3,4,0.6585,1
Mitsuri Kanroji,grave_news,The Grave News,2,7f1a8af068b8,20,deepseek,deepseek-chat,charglm-4,1.4,True,4,3,0.55,1,3,4,1.0,1,5,2,0.6078,3,5,5,0.7659999999999999,0,3,5,0.6585,2
Mitsuri Kanroji,grave_news,The Grave News,3,132f4d0550bb,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,4,0.55,0,3,5,1.0,2,5,3,0.6078,2,5,5,0.7659999999999999,0,3,3,0.6585,0
Mitsuri Kanroji,grave_news,The Grave News,0,6629b5d74370,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,4,0.55,0,3,5,1.0,2,5,4,0.6078,1,5,5,0.7659999999999999,0,3,3,0.6585,0
Mitsuri Kanroji,high_stakes_evaluation,The High-Stakes Evaluation,0,770be5a5d61f,20,deepseek,deepseek-chat,charglm-4,1.4,True,4,5,0.55,1,3,4,1.0,1,5,2,0.6078,3,5,5,0.7659999999999999,0,3,5,0.6585,2
Mitsuri Kanroji,high_stakes_evaluation,The High-Stakes Evaluation,1,b644af633764,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,4,0.55,0,3,5,1.0,2,5,3,0.6078,2,5,5,0.7659999999999999,0,3,4,0.6585,1
Mitsuri Kanroji,high_stakes_evaluation,The High-Stakes Evaluation,2,7fefb23b73ab,20,deepseek,deepseek-chat,charglm-4,1.4,True,4,4,0.55,0,3,5,1.0,2,5,2,0.6078,3,5,5,0.7659999999999999,0,3,5,0.6585,2
Mitsuri Kanroji,high_stakes_evaluation,The High-Stakes Evaluation,3,34d64ab69ecf,20,deepseek,deepseek-chat,charglm-4,1.4,True,4,3,0.55,1,3,4,1.0,1,5,2,0.6078,3,5,5,0.7659999999999999,0,3,5,0.6585,2
Mitsuri Kanroji,high_stakes_evaluation,The High-Stakes Evaluation,0,97b0757a7b03,20,deepseek,deepseek-chat,charglm-4,1.6,True,4,3,0.55,1,3,2,1.0,1,5,2,0.6078,3,5,4,0.7659999999999999,1,3,5,0.6585,2
Mitsuri Kanroji,peer_confrontation,The Peer Confrontation,0,73b200f3fb38,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,3,0.55,1,3,2,1.0,1,5,4,0.6078,1,5,5,0.7659999999999999,0,3,3,0.6585,0
Mitsuri Kanroji,peer_confrontation,The Peer Confrontation,1,a446d28b255c,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,3,0.55,1,3,2,1.0,1,5,4,0.6078,1,5,5,0.7659999999999999,0,3,4,0.6585,1
Mitsuri Kanroji,peer_confrontation,The Peer Confrontation,2,0497ad4e2ec6,20,deepseek,deepseek-chat,charglm-4,0.4,True,4,4,0.55,0,3,2,1.0,1,5,5,0.6078,0,5,5,0.7659999999999999,0,3,2,0.6585,1
Mitsuri Kanroji,peer_confrontation,The Peer Confrontation,3,923a3b93e378,20,deepseek,deepseek-chat,charglm-4,0.2,True,4,4,0.55,0,3,2,1.0,1,5,5,0.6078,0,5,5,0.7659999999999999,0,3,3,0.6585,0
Mitsuri Kanroji,peer_confrontation,The Peer Confrontation,0,ee56e6b0df17,20,deepseek,deepseek-chat,charglm-4,0.4,True,4,4,0.55,0,3,3,1.0,0,5,4,0.6078,1,5,5,0.7659999999999999,0,3,2,0.6585,1
Severus Snape,apprentice_confusion,The Apprentice's Confusion,0,73e11659131d,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,2,0.5417000000000001,2,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,3,0.6818000000000001,1
Severus Snape,apprentice_confusion,The Apprentice's Confusion,1,21e139588b90,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,2,0.5417000000000001,2,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,apprentice_confusion,The Apprentice's Confusion,2,cb2a7089f216,20,deepseek,deepseek-chat,charglm-4,1.4,True,4,1,0.5417000000000001,3,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,2,0.6818000000000001,2
Severus Snape,apprentice_confusion,The Apprentice's Confusion,3,d8a7fd92b2df,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,2,0.5417000000000001,2,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,apprentice_confusion,The Apprentice's Confusion,0,c0fa7dc4f3b4,20,deepseek,deepseek-chat,charglm-4,1.2,True,4,1,0.5417000000000001,3,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,3,0.6818000000000001,1
Severus Snape,authority_confrontation,The Authority Confrontation,0,86bb8de34393,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,2,0.5417000000000001,2,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,1,0.6522,1,4,3,0.6818000000000001,1
Severus Snape,authority_confrontation,The Authority Confrontation,1,150667341ffc,20,deepseek,deepseek-chat,charglm-4,1.0,True,4,1,0.5417000000000001,3,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,authority_confrontation,The Authority Confrontation,2,45154f42bbf6,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,2,0.5417000000000001,2,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,1,0.6522,1,4,3,0.6818000000000001,1
Severus Snape,authority_confrontation,The Authority Confrontation,3,103e2e7502a6,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,2,0.5417000000000001,2,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,1,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,authority_confrontation,The Authority Confrontation,0,79ca3eabd4ef,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,2,0.5417000000000001,2,4,4,0.7273000000000001,0,2,2,0.5832999999999999,0,2,1,0.6522,1,4,3,0.6818000000000001,1
Severus Snape,defective_purchase,The Defective Purchase,0,90b03cf9058b,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,defective_purchase,The Defective Purchase,1,e294cf56259c,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,2,0.5417000000000001,2,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,defective_purchase,The Defective Purchase,2,1c90836faa92,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,defective_purchase,The Defective Purchase,3,601095f7a41b,20,deepseek,deepseek-chat,charglm-4,0.8,True,4,2,0.5417000000000001,2,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,defective_purchase,The Defective Purchase,0,d94b7c9a3266,20,deepseek,deepseek-chat,charglm-4,0.4,True,4,4,0.5417000000000001,0,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,grave_news,The Grave News,0,cace6be15d5d,20,deepseek,deepseek-chat,charglm-4,0.4,True,4,4,0.5417000000000001,0,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,2,0.6522,0,4,3,0.6818000000000001,1
Severus Snape,grave_news,The Grave News,1,c9a57e9a06a6,20,deepseek,deepseek-chat,charglm-4,0.2,True,4,4,0.5417000000000001,0,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,2,0.6522,0,4,4,0.6818000000000001,0
Severus Snape,grave_news,The Grave News,2,9b80adaa59bb,20,deepseek,deepseek-chat,charglm-4,0.4,True,4,4,0.5417000000000001,0,4,5,0.7273000000000001,1,2,2,0.5832999999999999,0,2,1,0.6522,1,4,4,0.6818000000000001,0
Severus Snape,grave_news,The Grave News,3,bf7a4e4e25a1,20,deepseek,deepseek-chat,charglm-4,0.6,True,4,3,0.5417000000000001,1,4,5,0.7273000000000001,1,2,1,0.5832999999999999,1,2,2,0.6522,0,4,4,0.6818000000000001,0
